event,key,timestamp,label
keyup,o,1753188063.5397298,human
keydown,l,1753188063.5934284,human
keydown,t,1753188063.70311,human
keyup,l,1753188063.7276196,human
keydown,o,1753188063.7965696,human
keyup,t,1753188063.7976604,human
keydown,Key.space,1753188063.8634644,human
keyup,o,1753188063.9365878,human
keydown,c,1753188063.94621,human
keyup,Key.space,1753188063.988318,human
keydown,o,1753188063.9959562,human
keyup,c,1753188064.0557246,human
keydown,n,1753188064.078312,human
keyup,o,1753188064.1476283,human
keydown,t,1753188064.1744754,human
keyup,n,1753188064.2291198,human
keydown,e,1753188064.2624905,human
keyup,t,1753188064.289038,human
keydown,n,1753188064.352749,human
keyup,e,1753188064.3919053,human
keydown,t,1753188064.458085,human
keyup,n,1753188064.4913661,human
keydown,o,1753188064.521745,human
keyup,t,1753188064.5639312,human
keydown,Key.space,1753188064.6135957,human
keyup,o,1753188064.6550336,human
keydown,p,1753188064.7325094,human
keyup,Key.space,1753188064.7617657,human
keydown,e,1753188064.8238766,human
keyup,p,1753188064.8802717,human
keydown,r,1753188064.8878195,human
keyup,e,1753188064.9665456,human
keyup,r,1753188064.9990106,human
keydown,c,1753188065.1114202,human
keydown,h,1753188065.1445825,human
keyup,c,1753188065.1710658,human
keyup,h,1753188065.274102,human
keydown,Key.shift,1753188065.3375027,human
keydown,{,1753188065.419679,human
keyup,{,1753188065.5814722,human
keydown,Key.space,1753188065.5907495,human
keyup,Key.shift,1753188065.612519,human
keyup,Key.space,1753188065.7136202,human
keydown,m,1753188065.721811,human
keydown,i,1753188065.8289855,human
keyup,m,1753188065.9188554,human
keydown,Key.space,1753188065.9227815,human
keyup,i,1753188065.988215,human
keyup,Key.space,1753188066.0927565,human
keydown,p,1753188066.3860338,human
keydown,i,1753188066.486713,human
keyup,p,1753188066.537582,human
keydown,a,1753188066.5826294,human
keyup,i,1753188066.6377573,human
keydown,c,1753188066.7157013,human
keyup,a,1753188066.7445555,human
keydown,e,1753188066.8342257,human
keyup,c,1753188066.8808148,human
keydown,r,1753188066.9786189,human
keyup,e,1753188067.0132866,human
keyup,r,1753188067.1006432,human
keydown,Key.space,1753188067.133882,human
keyup,Key.space,1753188067.2766707,human
keydown,p,1753188067.3080935,human
keyup,p,1753188067.4339166,human
keydown,Key.backspace,1753188067.5436828,human
keyup,Key.backspace,1753188067.6477175,human
keydown,Key.backspace,1753188067.6967447,human
keyup,Key.backspace,1753188067.81184,human
keydown,Key.backspace,1753188067.8506868,human
keydown,Key.space,1753188067.9142876,human
keyup,Key.backspace,1753188067.9828813,human
keydown,p,1753188068.0731604,human
keyup,Key.space,1753188068.0890825,human
keydown,r,1753188068.2076268,human
keyup,p,1753188068.2115805,human
keydown,o,1753188068.2837038,human
keyup,r,1753188068.3170815,human
keydown,g,1753188068.3800445,human
keyup,o,1753188068.4494495,human
keyup,g,1753188068.476523,human
keydown,r,1753188068.5486004,human
keydown,a,1753188068.6249883,human
keyup,r,1753188068.6675282,human
keydown,m,1753188068.7132497,human
keyup,a,1753188068.739925,human
keyup,m,1753188068.8236935,human
keydown,m,1753188068.8656876,human
keydown,a,1753188068.9075186,human
keyup,m,1753188068.9950626,human
keyup,a,1753188069.0315633,human
keydown,r,1753188069.0403707,human
keydown,e,1753188069.1407676,human
keyup,r,1753188069.1884286,human
keydown,Key.space,1753188069.250032,human
keyup,e,1753188069.2886515,human
keyup,Key.space,1753188069.3694618,human
keydown,e,1753188069.4142485,human
keydown,Key.space,1753188069.5200448,human
keyup,e,1753188069.5425336,human
keyup,Key.space,1753188069.6799343,human
keydown,p,1753188069.825758,human
keyup,p,1753188069.9081688,human
keydown,e,1753188070.1608484,human
keydown,n,1753188070.2461278,human
keyup,e,1753188070.2607927,human
keydown,s,1753188070.3605087,human
keyup,n,1753188070.3741488,human
keydown,a,1753188070.4334707,human
keyup,s,1753188070.4988198,human
keydown,r,1753188070.576747,human
keyup,a,1753188070.5804405,human
keydown,e,1753188070.645939,human
keyup,r,1753188070.7104874,human
keydown,Key.space,1753188070.758817,human
keyup,e,1753188070.7859056,human
keydown,a,1753188070.8497844,human
keyup,Key.space,1753188070.8744318,human
keydown,Key.space,1753188070.9688704,human
keyup,a,1753188070.9970505,human
keyup,Key.space,1753188071.1256049,human
keydown,q,1753188071.1283643,human
keyup,q,1753188071.241207,human
keydown,Key.backspace,1753188071.571462,human
keyup,Key.backspace,1753188071.7178252,human
keydown,p,1753188072.242786,human
keyup,p,1753188072.39969,human
keydown,r,1753188072.4211993,human
keydown,o,1753188072.4633982,human
keyup,r,1753188072.4787931,human
keyup,o,1753188072.5999022,human
keydown,g,1753188072.717695,human
keydown,e,1753188072.8278866,human
keyup,g,1753188072.850873,human
keydown,t,1753188072.9608655,human
keyup,e,1753188073.015535,human
keyup,t,1753188073.0548365,human
keydown,t,1753188073.0982137,human
keydown,i,1753188073.1535158,human
keyup,t,1753188073.2078593,human
keydown,Key.space,1753188073.2584212,human
keyup,i,1753188073.3133395,human
keydown,f,1753188073.3318884,human
keyup,Key.space,1753188073.4277067,human
keyup,f,1753188073.4616442,human
keydown,u,1753188073.481446,human
keydown,t,1753188073.585825,human
keyup,u,1753188073.629835,human
keyup,t,1753188073.6934183,human
keydown,u,1753188073.7049024,human
keydown,r,1753188073.7735577,human
keyup,u,1753188073.7828176,human
keydown,i,1753188073.9014025,human
keyup,r,1753188073.907253,human
keydown,Key.space,1753188074.006834,human
keyup,i,1753188074.058525,human
keydown,t,1753188074.125947,human
keyup,Key.space,1753188074.154895,human
keyup,t,1753188074.240627,human
keydown,i,1753188074.4418254,human
keyup,i,1753188074.5776255,human
keydown,Key.backspace,1753188074.7492335,human
keyup,Key.backspace,1753188074.8594682,human
keydown,Key.backspace,1753188074.9015224,human
keydown,c,1753188075.0022182,human
keyup,Key.backspace,1753188075.020939,human
keydown,o,1753188075.090189,human
keyup,c,1753188075.1054666,human
keydown,m,1753188075.1991508,human
keydown,e,1753188075.2405756,human
keyup,o,1753188075.2652519,human
keyup,m,1753188075.3183985,human
keyup,e,1753188075.3745534,human
keydown,Key.space,1753188075.4031427,human
keydown,i,1753188075.482644,human
keyup,Key.space,1753188075.532877,human
keydown,l,1753188075.5854247,human
keyup,i,1753188075.662091,human
keydown,Key.space,1753188075.6632185,human
keyup,l,1753188075.732261,human
keydown,m,1753188075.774403,human
keyup,Key.space,1753188075.7752514,human
keydown,a,1753188075.883158,human
keyup,m,1753188075.9085088,human
keydown,c,1753188075.9657466,human
keyup,a,1753188076.0021317,human
keydown,h,1753188076.0295177,human
keyup,c,1753188076.0719645,human
keydown,i,1753188076.1122122,human
keyup,h,1753188076.1487286,human
keydown,n,1753188076.2080312,human
keyup,i,1753188076.2499971,human
keydown,e,1753188076.3056393,human
keyup,n,1753188076.3460302,human
keydown,Key.space,1753188076.4003441,human
keyup,e,1753188076.4052384,human
keydown,l,1753188076.49412,human
keydown,e,1753188076.6027646,human
keyup,Key.space,1753188076.6292026,human
keyup,l,1753188076.6937473,human
keydown,a,1753188076.7218816,human
keydown,r,1753188076.8258631,human
keyup,e,1753188076.845108,human
keydown,n,1753188076.8944457,human
keyup,a,1753188076.9041708,human
keyup,r,1753188076.9638503,human
keydown,i,1753188076.9721048,human
keyup,n,1753188077.0454903,human
keydown,n,1753188077.109234,human
keyup,i,1753188077.1388702,human
keydown,g,1753188077.2240055,human
keyup,n,1753188077.2329676,human
keyup,g,1753188077.335788,human
keydown,Key.space,1753188077.5356019,human
keyup,Key.space,1753188077.6938677,human
keydown,i,1753188078.2584038,human
keyup,i,1753188078.4185407,human
keydown,Key.space,1753188078.4607067,human
keyup,Key.space,1753188078.5957696,human
keydown,w,1753188079.1547298,human
keydown,a,1753188079.2834635,human
keyup,w,1753188079.3152676,human
keydown,n,1753188079.3835416,human
keyup,a,1753188079.452304,human
keydown,t,1753188079.4838321,human
keyup,n,1753188079.5315518,human
keydown,Key.space,1753188079.6131027,human
keyup,t,1753188079.6175897,human
keyup,Key.space,1753188079.7689292,human
keydown,t,1753188079.842308,human
keydown,o,1753188079.8983376,human
keyup,t,1753188079.9800823,human
keydown,Key.space,1753188080.017005,human
keyup,o,1753188080.117502,human
keyup,Key.space,1753188080.2113466,human
keydown,f,1753188080.2711158,human
keydown,i,1753188080.3407307,human
keyup,f,1753188080.4039586,human
keydown,n,1753188080.4442089,human
keyup,i,1753188080.4534776,human
keydown,i,1753188080.494537,human
keyup,n,1753188080.5541801,human
keydown,s,1753188080.5995018,human
keyup,i,1753188080.6517386,human
keydown,h,1753188080.6880748,human
keyup,s,1753188080.7420363,human
keyup,h,1753188080.8262432,human
keydown,Key.space,1753188080.8409495,human
keyup,Key.space,1753188080.9695346,human
keydown,t,1753188081.133746,human
keydown,h,1753188081.2030354,human
keyup,t,1753188081.2242973,human
keydown,i,1753188081.2935688,human
keyup,h,1753188081.335567,human
keydown,s,1753188081.3573074,human
keyup,i,1753188081.4506655,human
keydown,Key.space,1753188081.4758496,human
keyup,s,1753188081.4813652,human
keydown,p,1753188081.5672824,human
keyup,Key.space,1753188081.6327207,human
keydown,r,1753188081.6796114,human
keyup,p,1753188081.6922715,human
keydown,o,1753188081.7552485,human
keyup,r,1753188081.7887843,human
keyup,o,1753188081.8883662,human
keydown,j,1753188081.9271803,human
keyup,j,1753188082.1011748,human
keydown,e,1753188082.1276543,human
keydown,c,1753188082.2342763,human
keyup,e,1753188082.2793398,human
keyup,c,1753188082.347921,human
keydown,t,1753188082.4324505,human
keyup,t,1753188082.5327299,human
keydown,Key.space,1753188082.5375974,human
keyup,Key.space,1753188082.6999927,human
keydown,i,1753188082.9003994,human
keydown,n,1753188082.9825664,human
keydown,Key.space,1753188083.0617726,human
keyup,i,1753188083.0622585,human
keyup,n,1753188083.1271162,human
keyup,Key.space,1753188083.1956968,human
keydown,o,1753188083.3208013,human
keydown,r,1753188083.4082234,human
keyup,o,1753188083.5039294,human
keyup,r,1753188083.514364,human
keydown,d,1753188083.6322021,human
keydown,e,1753188083.7429674,human
keyup,d,1753188083.801898,human
keydown,r,1753188083.8701036,human
keydown,Key.space,1753188083.9020662,human
keyup,e,1753188083.934758,human
keyup,r,1753188083.9852362,human
keydown,t,1753188084.0588665,human
keyup,Key.space,1753188084.069055,human
keydown,o,1753188084.10349,human
keyup,t,1753188084.168574,human
keydown,Key.space,1753188084.1993241,human
keyup,o,1753188084.2731853,human
keyup,Key.space,1753188084.3569498,human
keydown,e,1753188084.9316218,human
keyup,e,1753188085.054336,human
keydown,x,1753188085.2550082,human
keyup,x,1753188085.387945,human
keydown,a,1753188085.4410617,human
keyup,a,1753188085.584928,human
keydown,m,1753188085.8774142,human
keyup,m,1753188086.0027893,human
keydown,p,1753188086.0322077,human
keydown,l,1753188086.131231,human
keyup,p,1753188086.2111032,human
keydown,e,1753188086.2460327,human
keyup,l,1753188086.2741773,human
keyup,e,1753188086.3557558,human
keydown,Key.space,1753188086.3600721,human
keyup,Key.space,1753188086.50881,human
keydown,t,1753188086.5115883,human
keyup,t,1753188086.6575997,human
keydown,o,1753188086.661685,human
keyup,o,1753188086.8267193,human
keydown,Key.space,1753188086.9019954,human
keyup,Key.space,1753188087.0575805,human
keydown,s,1753188087.1225827,human
keyup,s,1753188087.286333,human
keydown,j,1753188087.3252633,human
keyup,j,1753188087.5323312,human
keydown,s,1753188087.5735898,human
keyup,s,1753188087.6925793,human
keydown,Key.space,1753188087.7714345,human
keyup,Key.space,1753188087.9415812,human
keydown,Key.backspace,1753188088.1310027,human
keyup,Key.backspace,1753188088.3828719,human
keydown,Key.backspace,1753188088.443522,human
keyup,Key.backspace,1753188088.540968,human
keydown,Key.backspace,1753188088.5865934,human
keyup,Key.backspace,1753188088.705936,human
keydown,y,1753188088.8823104,human
keyup,y,1753188088.9924395,human
keydown,s,1753188089.9487112,human
keyup,s,1753188090.0487068,human
keydown,t,1753188090.0975652,human
keydown,e,1753188090.151424,human
keyup,t,1753188090.245804,human
keydown,m,1753188090.2801247,human
keyup,e,1753188090.3124766,human
keydown,Key.space,1753188090.4150326,human
keyup,m,1753188090.4277875,human
keyup,Key.space,1753188090.568937,human
keydown,l,1753188090.815556,human
keydown,a,1753188090.9469297,human
keyup,l,1753188090.9807317,human
keyup,a,1753188091.0902739,human
keydown,Key.space,1753188091.3725426,human
keyup,Key.space,1753188091.515875,human
keydown,Key.backspace,1753188091.6046576,human
keyup,Key.backspace,1753188091.6975107,human
keydown,b,1753188091.7805936,human
keyup,b,1753188091.8928363,human
keydown,e,1753188091.9122384,human
keydown,l,1753188092.0081031,human
keyup,e,1753188092.031866,human
keydown,Key.space,1753188092.1414866,human
keyup,l,1753188092.201743,human
keyup,Key.space,1753188092.324876,human
keydown,h,1753188092.9608362,human
keyup,h,1753188093.144722,human
keydown,i,1753188093.3449838,human
keyup,i,1753188093.5149167,human
keydown,g,1753188093.5530164,human
keydown,h,1753188093.682075,human
keyup,g,1753188093.6976955,human
keyup,h,1753188093.801332,human
keydown,Key.space,1753188093.816824,human
keydown,t,1753188093.94644,human
keyup,Key.space,1753188093.966978,human
keydown,e,1753188094.0056875,human
keyup,t,1753188094.056551,human
keyup,e,1753188094.1598277,human
keydown,c,1753188094.1881142,human
keydown,h,1753188094.2540064,human
keyup,c,1753188094.3146083,human
keydown,Key.space,1753188094.3667014,human
keyup,h,1753188094.3862534,human
keyup,Key.space,1753188094.552113,human
keydown,c,1753188094.7757335,human
keyup,c,1753188094.9040084,human
keydown,y,1753188095.0373168,human
keydown,b,1753188095.179065,human
keyup,y,1753188095.2024364,human
keydown,e,1753188095.3261404,human
keyup,b,1753188095.3397553,human
keydown,r,1753188095.4046295,human
keyup,e,1753188095.4677317,human
keyup,r,1753188095.4992461,human
keydown,c,1753188095.6267166,human
keyup,c,1753188095.7231467,human
keydown,e,1753188095.9322798,human
keyup,e,1753188096.0247009,human
keydown,Key.backspace,1753188096.1329691,human
keyup,Key.backspace,1753188096.2436864,human
keydown,Key.backspace,1753188096.2742305,human
keydown,s,1753188096.3246849,human
keyup,s,1753188096.4268043,human
keyup,Key.backspace,1753188096.4367285,human
keydown,e,1753188096.4799428,human
keydown,c,1753188096.6084254,human
keyup,e,1753188096.6493726,human
keydown,u,1753188096.7047875,human
keyup,c,1753188096.7281923,human
keyup,u,1753188096.8370414,human
keydown,r,1753188097.1700754,human
keydown,i,1753188097.2892375,human
keyup,r,1753188097.3195386,human
keydown,t,1753188097.4402623,human
keyup,i,1753188097.4545052,human
keyup,t,1753188097.560599,human
keydown,y,1753188097.6583138,human
keyup,y,1753188097.8462777,human
keydown,Key.space,1753188097.9262097,human
keyup,Key.space,1753188098.0591798,human
keydown,i,1753188098.2285132,human
keydown,n,1753188098.4000072,human
keyup,i,1753188098.4307108,human
keydown,Key.space,1753188098.518624,human
keyup,n,1753188098.5592766,human
keyup,Key.space,1753188098.6416261,human
keydown,m,1753188098.9212234,human
keydown,o,1753188098.9807255,human
keyup,m,1753188099.0649118,human
keydown,d,1753188099.1140554,human
keyup,o,1753188099.164903,human
keydown,e,1753188099.2232656,human
keyup,d,1753188099.278587,human
keydown,Key.space,1753188099.2965508,human
keyup,e,1753188099.36274,human
keydown,l,1753188099.4809747,human
keyup,Key.space,1753188099.4823108,human
keyup,l,1753188099.613639,human
keydown,o,1753188099.6805842,human
keyup,o,1753188099.864195,human
keydown,s,1753188099.9779882,human
keyup,s,1753188100.1300426,human
keydown,Key.space,1753188100.3042886,human
keyup,Key.space,1753188100.4648454,human
keydown,a,1753188101.200739,human
keyup,a,1753188101.3362908,human
keydown,l,1753188101.337763,human
keydown,a,1753188101.445035,human
keyup,l,1753188101.485575,human
keyup,a,1753188101.5681033,human
keydown,m,1753188101.5938263,human
keydown,o,1753188101.7026675,human
keyup,m,1753188101.7572367,human
keydown,s,1753188101.8415163,human
keyup,o,1753188101.877023,human
keyup,s,1753188101.9773152,human
keydown,Key.space,1753188101.9910698,human
keyup,Key.space,1753188102.110596,human
keydown,t,1753188102.2786548,human
keyup,t,1753188102.4261906,human
keydown,e,1753188102.639186,human
keyup,e,1753188102.8077943,human
keydown,Key.backspace,1753188103.1007354,human
keyup,Key.backspace,1753188103.243138,human
keydown,w,1753188103.3792953,human
keyup,w,1753188103.5141087,human
keydown,Key.backspace,1753188103.680017,human
keyup,Key.backspace,1753188103.8262372,human
keydown,h,1753188103.9154987,human
keydown,e,1753188103.9691172,human
keyup,h,1753188104.0381582,human
keyup,e,1753188104.1437435,human
keydown,Key.space,1753188104.1833477,human
keyup,Key.space,1753188104.3415208,human
keydown,c,1753188105.0167918,human
keydown,i,1753188105.0851548,human
keyup,c,1753188105.10869,human
keyup,i,1753188105.2278883,human
keydown,a,1753188105.3069572,human
keydown,o,1753188105.402006,human
keyup,a,1753188105.4628532,human
keydown,Key.space,1753188105.5075405,human
keyup,o,1753188105.5770628,human
keyup,Key.space,1753188105.673963,human
keydown,s,1753188105.7812142,human
keydown,o,1753188105.840641,human
keyup,s,1753188105.9050035,human
keydown,n,1753188105.9417195,human
keyup,o,1753188105.9878457,human
keydown,o,1753188106.028455,human
keydown,Key.space,1753188106.0706396,human
keyup,n,1753188106.0879843,human
keyup,o,1753188106.1619613,human
keyup,Key.space,1753188106.235778,human
keydown,t,1753188107.2371078,human
keyup,t,1753188107.3468487,human
keydown,r,1753188107.410748,human
keydown,e,1753188107.5255384,human
keyup,r,1753188107.5989475,human
keyup,e,1753188107.6644092,human
keydown,e,1753188107.7074888,human
keyup,e,1753188107.8363433,human
keydown,Key.space,1753188107.8420167,human
keyup,Key.space,1753188108.0116222,human
keydown,m,1753188108.8078687,human
keyup,m,1753188108.954294,human
keydown,e,1753188109.1985738,human
keyup,e,1753188109.3198848,human
keydown,l,1753188109.420299,human
keydown,a,1753188109.5530138,human
keyup,l,1753188109.5720468,human
keydown,Key.space,1753188109.6320283,human
keyup,a,1753188109.6681747,human
keyup,Key.space,1753188109.7572436,human
keydown,a,1753188109.7876997,human
keydown,p,1753188109.898052,human
keyup,a,1753188109.920887,human
keyup,p,1753188109.985158,human
keydown,p,1753188110.045738,human
keydown,l,1753188110.1462352,human
keyup,p,1753188110.193923,human
keydown,e,1753188110.23746,human
keyup,l,1753188110.2790322,human
keydown,Key.space,1753188110.3381038,human
keyup,e,1753188110.3568084,human
keyup,Key.space,1753188110.5122716,human
keydown,c,1753188111.0518813,human
keydown,a,1753188111.1481917,human
keyup,c,1753188111.1991057,human
keyup,a,1753188111.2810612,human
keydown,r,1753188111.3080823,human
keyup,r,1753188111.3992074,human
keydown,r,1753188111.4632142,human
keydown,o,1753188111.4835243,human
keyup,r,1753188111.5391107,human
keydown,t,1753188111.621867,human
keyup,o,1753188111.632069,human
keydown,a,1753188111.6910903,human
keyup,t,1753188111.7359776,human
keydown,Key.space,1753188111.7723684,human
keyup,a,1753188111.7956877,human
keyup,Key.space,1753188111.8965771,human
keydown,Key.backspace,1753188112.4462261,human
keyup,Key.backspace,1753188112.514981,human
keydown,Key.backspace,1753188112.7333124,human
keyup,Key.backspace,1753188112.8481166,human
keydown,Key.backspace,1753188112.9052856,human
keyup,Key.backspace,1753188113.0147588,human
keydown,Key.backspace,1753188113.056169,human
keyup,Key.backspace,1753188113.1937454,human
